vehicle_id,repeat,fold,precision,best_alpha
323,4,0,1.0,0.001
323,4,1,0.2222222222222222,0.001
323,4,2,1.0,0.001
323,4,3,1.0,0.001
323,4,4,1.0,0.001
323,4,5,0.8055555555555556,0.001
323,4,6,0.2037037037037037,0.001
323,4,7,0.5,0.001
323,4,8,0.875,0.001
323,4,9,0.875,0.001
323,5,0,0.9444444444444444,0.001
323,5,1,0.4444444444444444,0.001
323,5,2,0.8888888888888888,0.001
323,5,3,1.0,0.001
323,5,4,1.0,0.001
323,5,5,0.8888888888888888,0.001
323,5,6,1.0,0.001
323,5,7,1.0,0.001
323,5,8,1.0,0.001
323,5,9,0.375,0.001
323,6,0,0.3333333333333333,0.001
323,6,1,0.8888888888888888,0.001
323,6,2,1.0,0.001
323,6,3,0.8055555555555556,0.001
323,6,4,1.0,0.001
323,6,5,0.9444444444444444,0.001
323,6,6,1.0,0.001
323,6,7,0.9444444444444444,0.001
323,6,8,1.0,0.001
323,6,9,0.3125,0.001
323,7,0,0.7777777777777778,0.001
323,7,1,0.9444444444444444,0.001
323,7,2,0.3703703703703704,0.001
323,7,3,0.8888888888888888,0.001
323,7,4,0.7777777777777778,0.001
323,7,5,0.7777777777777778,0.001
323,7,6,0.9444444444444444,0.001
323,7,7,0.13333333333333333,0.001
323,7,8,0.875,0.001
323,7,9,0.875,0.001
323,8,0,1.0,0.001
323,8,1,1.0,0.001
323,8,2,0.8333333333333334,0.001
323,8,3,0.9259259259259258,0.001
323,8,4,1.0,0.001
323,8,5,1.0,0.001
323,8,6,0.7777777777777778,0.001
323,8,7,0.9444444444444444,0.001
323,8,8,0.875,0.001
323,8,9,0.875,0.001
323,9,0,1.0,0.001
323,9,1,0.7777777777777778,0.001
323,9,2,0.3333333333333333,0.001
323,9,3,0.925925925925926,0.001
323,9,4,1.0,0.001
323,9,5,0.7037037037037037,0.001
323,9,6,0.4444444444444444,0.001
323,9,7,1.0,0.001
323,9,8,0.9166666666666666,0.001
323,9,9,1.0,0.001
340,0,0,0.6,0.001
340,0,1,1.0,0.001
340,0,2,0.2222222222222222,0.001
340,0,3,0.5555555555555556,0.001
340,0,4,0.8888888888888888,0.001
340,0,5,0.7777777777777778,0.001
340,0,6,1.0,0.001
340,0,7,0.1111111111111111,0.001
340,0,8,1.0,0.001
340,0,9,1.0,0.001
340,1,0,0.5,0.01
340,1,1,0.4444444444444444,0.01
340,1,2,0.2222222222222222,0.01
340,1,3,0.5,0.01
340,1,4,1.0,0.01
340,1,5,0.2222222222222222,0.01
340,1,6,0.9444444444444444,0.01
340,1,7,0.5925925925925926,0.01
340,1,8,0.4444444444444444,0.01
340,1,9,1.0,0.01
340,2,0,0.7,0.001
340,2,1,1.0,0.001
340,2,2,1.0,0.001
340,2,3,0.7222222222222222,0.001
340,2,4,0.8148148148148148,0.001
340,2,5,0.7222222222222222,0.001
340,2,6,0.8888888888888888,0.001
340,2,7,1.0,0.001
340,2,8,0.1111111111111111,0.001
340,2,9,1.0,0.001
340,3,0,1.0,0.001
340,3,1,0.4444444444444444,0.001
340,3,2,1.0,0.001
340,3,3,0.9444444444444444,0.001
340,3,4,0.8888888888888888,0.001
340,3,5,0.9444444444444444,0.001
340,3,6,0.4444444444444444,0.001
340,3,7,1.0,0.001
340,3,8,0.6666666666666666,0.001
340,3,9,0.5555555555555556,0.001
340,4,0,0.6333333333333333,0.1
340,4,1,0.6666666666666666,0.1
340,4,2,0.5925925925925926,0.1
340,4,3,1.0,0.1
340,4,4,0.5833333333333334,0.1
340,4,5,0.5555555555555556,0.1
340,4,6,1.0,0.1
340,4,7,0.4444444444444444,0.1
340,4,8,0.5555555555555556,0.1
340,4,9,1.0,0.1
340,5,0,0.8,0.01
340,5,1,0.7777777777777778,0.01
340,5,2,0.9444444444444444,0.01
340,5,3,0.7037037037037037,0.01
340,5,4,0.6666666666666666,0.01
340,5,5,0.5,0.01
340,5,6,0.05555555555555555,0.01
340,5,7,0.6666666666666666,0.01
340,5,8,1.0,0.01
340,5,9,0.7777777777777778,0.01
340,6,0,0.65,0.05
340,6,1,0.8148148148148148,0.05
340,6,2,0.7777777777777778,0.05
340,6,3,1.0,0.05
340,6,4,0.2222222222222222,0.05
340,6,5,1.0,0.05
340,6,6,0.8888888888888888,0.05
340,6,7,1.0,0.05
340,6,8,0.5833333333333334,0.05
340,6,9,0.8888888888888888,0.05
340,7,0,0.65,0.001
340,7,1,1.0,0.001
340,7,2,1.0,0.001
340,7,3,0.7777777777777778,0.001
340,7,4,0.5555555555555556,0.001
340,7,5,0.8666666666666667,0.001
340,7,6,0.9444444444444444,0.001
340,7,7,0.2222222222222222,0.001
340,7,8,1.0,0.001
340,7,9,0.9259259259259258,0.001
340,8,0,0.21666666666666665,0.01
340,8,1,0.5555555555555556,0.01
340,8,2,0.7777777777777778,0.01
340,8,3,0.7037037037037037,0.01
340,8,4,0.1111111111111111,0.01
340,8,5,0.8333333333333334,0.01
340,8,6,0.7777777777777778,0.01
340,8,7,0.8888888888888888,0.01
340,8,8,0.6666666666666666,0.01
340,8,9,0.7777777777777778,0.01
340,9,0,1.0,0.001
340,9,1,0.3333333333333333,0.001
340,9,2,0.3333333333333333,0.001
340,9,3,0.6666666666666666,0.001
340,9,4,1.0,0.001
340,9,5,0.8888888888888888,0.001
340,9,6,0.7777777777777778,0.001
340,9,7,0.5555555555555556,0.001
340,9,8,0.6944444444444444,0.001
340,9,9,1.0,0.001
366,0,0,0.6,0.001
366,0,1,0.6,0.001
366,0,2,0.4,0.001
366,0,3,0.4,0.001
366,0,4,1.0,0.001
366,0,5,1.0,0.001
366,0,6,0.8,0.001
366,0,7,0.2,0.001
366,0,8,1.0,0.001
366,0,9,0.4,0.001
366,1,0,0.6,0.001
366,1,1,0.4,0.001
366,1,2,0.6,0.001
366,1,3,1.0,0.001
366,1,4,0.6,0.001
366,1,5,0.8,0.001
366,1,6,0.8666666666666666,0.001
366,1,7,0.8,0.001
366,1,8,0.6,0.001
366,1,9,1.0,0.001
366,2,0,0.6,0.1
366,2,1,1.0,0.1
366,2,2,1.0,0.1
366,2,3,0.8,0.1
366,2,4,0.6,0.1
366,2,5,0.4666666666666667,0.1
366,2,6,1.0,0.1
366,2,7,0.6666666666666666,0.1
366,2,8,0.7,0.1
366,2,9,1.0,0.1
366,3,0,0.8,0.001
366,3,1,0.8,0.001
366,3,2,0.6,0.001
366,3,3,0.4666666666666666,0.001
366,3,4,0.4,0.001
366,3,5,1.0,0.001
366,3,6,1.0,0.001
366,3,7,0.8,0.001
366,3,8,0.8,0.001
366,3,9,0.8,0.001
366,4,0,0.06666666666666667,0.1
366,4,1,0.8,0.1
366,4,2,0.7,0.1
366,4,3,0.8,0.1
366,4,4,0.6,0.1
366,4,5,1.0,0.1
366,4,6,0.6666666666666666,0.1
366,4,7,0.4,0.1
366,4,8,0.6,0.1
366,4,9,0.8,0.1
366,5,0,1.0,0.001
366,5,1,1.0,0.001
366,5,2,1.0,0.001
366,5,3,0.7,0.001
366,5,4,0.9,0.001
366,5,5,0.4,0.001
366,5,6,0.6,0.001
366,5,7,0.4,0.001
366,5,8,0.6,0.001
366,5,9,0.4,0.001
366,6,0,0.6,0.001
366,6,1,1.0,0.001
366,6,2,0.8,0.001
366,6,3,0.8666666666666666,0.001
366,6,4,0.4,0.001
366,6,5,1.0,0.001
366,6,6,0.6,0.001
366,6,7,1.0,0.001
366,6,8,1.0,0.001
366,6,9,0.8,0.001
366,7,0,1.0,0.001
366,7,1,0.8,0.001
366,7,2,0.8,0.001
366,7,3,1.0,0.001
366,7,4,0.6,0.001
366,7,5,0.6,0.001
366,7,6,0.5,0.001
366,7,7,1.0,0.001
366,7,8,0.9,0.001
366,7,9,0.2,0.001
366,8,0,1.0,0.001
366,8,1,0.8,0.001
366,8,2,1.0,0.001
366,8,3,0.4,0.001
366,8,4,0.4666666666666667,0.001
366,8,5,0.6,0.001
366,8,6,0.4,0.001
366,8,7,1.0,0.001
366,8,8,0.6,0.001
366,8,9,0.7,0.001
366,9,0,1.0,0.001
366,9,1,1.0,0.001
366,9,2,0.6,0.001
366,9,3,0.8,0.001
366,9,4,1.0,0.001
366,9,5,0.6,0.001
366,9,6,0.6,0.001
366,9,7,0.2,0.001
366,9,8,0.4666666666666666,0.001
366,9,9,1.0,0.001
371,0,0,0.36363636363636365,0.001
371,0,1,0.7727272727272727,0.001
371,0,2,0.5,0.001
371,0,3,0.36363636363636365,0.001
371,0,4,0.45,0.001
371,0,5,0.9,0.001
371,0,6,0.23333333333333334,0.001
371,0,7,0.45,0.001
371,0,8,0.95,0.001
371,0,9,0.35,0.001
371,1,0,0.8181818181818182,0.001
371,1,1,0.9545454545454546,0.001
371,1,2,0.4090909090909091,0.001
371,1,3,0.3939393939393939,0.001
371,1,4,0.65,0.001
371,1,5,0.4,0.001
371,1,6,0.4,0.001
371,1,7,0.5666666666666667,0.001
371,1,8,0.6,0.001
371,1,9,0.6333333333333333,0.001
371,2,0,0.45454545454545453,0.001
371,2,1,0.5909090909090909,0.001
371,2,2,0.7727272727272727,0.001
371,2,3,0.5909090909090909,0.001
371,2,4,0.7,0.001
371,2,5,0.4,0.001
371,2,6,0.6333333333333333,0.001
371,2,7,0.2,0.001
371,2,8,0.3333333333333333,0.001
371,2,9,0.85,0.001
371,3,0,0.8636363636363636,0.001
371,3,1,0.6590909090909091,0.001
371,3,2,0.8181818181818182,0.001
371,3,3,0.36363636363636365,0.001
371,3,4,0.4,0.001
371,3,5,0.4,0.001
371,3,6,0.33333333333333337,0.001
371,3,7,0.325,0.001
371,3,8,0.35,0.001
371,3,9,0.8,0.001
371,4,0,0.3939393939393939,0.001
371,4,1,0.36363636363636365,0.001
371,4,2,0.7727272727272727,0.001
371,4,3,0.7272727272727273,0.001
371,4,4,0.55,0.001
371,4,5,0.1,0.001
371,4,6,0.35,0.001
371,4,7,0.25,0.001
371,4,8,0.45,0.001
371,4,9,0.7,0.001
371,5,0,0.4090909090909091,0.01
371,5,1,0.45454545454545453,0.01
371,5,2,0.5909090909090909,0.01
371,5,3,0.18181818181818182,0.01
371,5,4,0.8,0.01
371,5,5,0.8,0.01
371,5,6,0.7,0.01
371,5,7,0.6,0.01
371,5,8,0.4333333333333333,0.01
371,5,9,0.25,0.01
371,6,0,0.18181818181818182,0.001
371,6,1,0.7727272727272727,0.001
371,6,2,0.6818181818181818,0.001
371,6,3,0.5454545454545454,0.001
371,6,4,0.1,0.001
371,6,5,0.55,0.001
371,6,6,0.75,0.001
371,6,7,0.55,0.001
371,6,8,0.35,0.001
371,6,9,0.075,0.001
371,7,0,0.4090909090909091,0.001
371,7,1,0.09090909090909091,0.001
371,7,2,0.606060606060606,0.001
371,7,3,0.5909090909090909,0.001
371,7,4,0.6,0.001
371,7,5,1.0,0.001
371,7,6,0.5,0.001
371,7,7,0.5833333333333334,0.001
371,7,8,0.2333333333333333,0.001
371,7,9,0.6,0.001
371,8,0,0.45454545454545453,0.01
371,8,1,0.5454545454545454,0.01
371,8,2,0.6363636363636364,0.01
371,8,3,0.5454545454545454,0.01
371,8,4,0.3,0.01
371,8,5,0.4,0.01
371,8,6,0.2,0.01
371,8,7,0.75,0.01
371,8,8,0.65,0.01
371,8,9,0.85,0.01
371,9,0,0.45454545454545453,0.001
371,9,1,0.7727272727272727,0.001
371,9,2,0.18181818181818182,0.001
371,9,3,0.5909090909090909,0.001
371,9,4,0.7,0.001
371,9,5,1.0,0.001
371,9,6,0.4,0.001
371,9,7,0.65,0.001
371,9,8,0.2333333333333333,0.001
371,9,9,0.5,0.001
388,0,0,0.6,0.001
388,0,1,0.7,0.001
388,0,2,0.5555555555555555,0.001
388,0,3,0.6222222222222221,0.001
388,0,4,0.4166666666666667,0.001
388,0,5,0.4888888888888889,0.001
388,0,6,0.4888888888888889,0.001
388,0,7,0.5357142857142857,0.001
388,0,8,0.738095238095238,0.001
388,0,9,0.25,0.001
388,1,0,0.26666666666666666,0.001
388,1,1,0.7333333333333333,0.001
388,1,2,0.43333333333333335,0.001
388,1,3,0.36666666666666664,0.001
388,1,4,0.5333333333333333,0.001
388,1,5,0.6666666666666666,0.001
388,1,6,0.6,0.001
388,1,7,0.21428571428571427,0.001
388,1,8,0.2857142857142857,0.001
388,1,9,0.6428571428571429,0.001
388,2,0,0.4388888888888889,0.001
388,2,1,0.4166666666666667,0.001
388,2,2,0.7333333333333333,0.001
388,2,3,0.4388888888888889,0.001
388,2,4,0.6,0.001
388,2,5,0.4888888888888889,0.001
388,2,6,0.7333333333333333,0.001
388,2,7,0.35714285714285715,0.001
388,2,8,0.39285714285714285,0.001
388,2,9,0.5892857142857143,0.001
388,3,0,0.45,0.001
388,3,1,0.4,0.001
388,3,2,0.6,0.001
388,3,3,0.4111111111111111,0.001
388,3,4,0.7666666666666667,0.001
388,3,5,0.3777777777777777,0.001
388,3,6,0.6666666666666666,0.001
388,3,7,0.4523809523809524,0.001
388,3,8,0.75,0.001
388,3,9,0.5,0.001
388,4,0,0.5555555555555555,0.01
388,4,1,0.5333333333333333,0.01
388,4,2,0.2,0.01
388,4,3,0.6,0.01
388,4,4,0.3,0.01
388,4,5,0.8222222222222222,0.01
388,4,6,0.5555555555555555,0.01
388,4,7,0.7000000000000001,0.01
388,4,8,0.5238095238095238,0.01
388,4,9,0.4047619047619047,0.01
388,5,0,0.38333333333333336,0.001
388,5,1,0.3555555555555555,0.001
388,5,2,0.5666666666666667,0.001
388,5,3,0.8,0.001
388,5,4,0.5,0.001
388,5,5,0.4,0.001
388,5,6,0.5,0.001
388,5,7,0.7000000000000001,0.001
388,5,8,0.2619047619047619,0.001
388,5,9,0.5714285714285714,0.001
388,6,0,0.3333333333333333,0.001
388,6,1,0.35555555555555557,0.001
388,6,2,0.4666666666666667,0.001
388,6,3,0.6666666666666666,0.001
388,6,4,0.1688888888888889,0.001
388,6,5,0.5444444444444444,0.001
388,6,6,0.5222222222222223,0.001
388,6,7,0.6666666666666667,0.001
388,6,8,0.5357142857142857,0.001
388,6,9,0.44642857142857145,0.001
388,7,0,0.5555555555555555,0.001
388,7,1,0.5666666666666667,0.001
388,7,2,0.3,0.001
388,7,3,0.6,0.001
388,7,4,0.4,0.001
388,7,5,0.7333333333333333,0.001
388,7,6,0.5222222222222223,0.001
388,7,7,0.5714285714285714,0.001
388,7,8,0.7738095238095237,0.001
388,7,9,0.2285714285714286,0.001
388,8,0,0.6,0.001
388,8,1,0.36666666666666664,0.001
388,8,2,0.6444444444444444,0.001
388,8,3,0.4,0.001
388,8,4,0.5,0.001
388,8,5,0.5,0.001
388,8,6,0.5333333333333333,0.001
388,8,7,0.5357142857142857,0.001
388,8,8,0.7142857142857143,0.001
388,8,9,0.375,0.001
388,9,0,0.4,0.001
388,9,1,0.44666666666666666,0.001
388,9,2,0.2222222222222222,0.001
388,9,3,0.48888888888888893,0.001
388,9,4,0.6,0.001
388,9,5,0.7111111111111111,0.001
388,9,6,0.4666666666666667,0.001
388,9,7,0.738095238095238,0.001
388,9,8,0.630952380952381,0.001
388,9,9,0.5119047619047619,0.001
450,0,0,0.75,0.001
450,0,1,0.8125,0.001
450,0,2,0.8958333333333333,0.001
450,0,3,0.75,0.001
450,0,4,1.0,0.001
450,0,5,0.9,0.001
450,0,6,0.6666666666666666,0.001
450,0,7,0.5333333333333333,0.001
450,0,8,0.6711111111111111,0.001
450,0,9,0.7933333333333333,0.001
450,1,0,0.6875,0.001
450,1,1,0.6875,0.001
450,1,2,0.875,0.001
450,1,3,0.7954545454545454,0.001
450,1,4,0.6,0.001
450,1,5,1.0,0.001
450,1,6,1.0,0.001
450,1,7,0.9333333333333333,0.001
450,1,8,0.8444444444444444,0.001
450,1,9,0.8571428571428572,0.001
450,2,0,0.78125,0.001
450,2,1,0.9166666666666666,0.001
450,2,2,1.0,0.001
450,2,3,0.875,0.001
450,2,4,1.0,0.001
450,2,5,0.9333333333333333,0.001
450,2,6,0.6866666666666668,0.001
450,2,7,0.6,0.001
450,2,8,0.9333333333333333,0.001
450,2,9,0.65,0.001
450,3,0,0.75,0.001
450,3,1,1.0,0.001
450,3,2,0.84375,0.001
450,3,3,1.0,0.001
450,3,4,0.9066666666666667,0.001
450,3,5,0.7333333333333333,0.001
450,3,6,0.9,0.001
450,3,7,1.0,0.001
450,3,8,0.8,0.001
450,3,9,0.8666666666666667,0.001
450,4,0,1.0,0.001
450,4,1,0.625,0.001
450,4,2,0.78125,0.001
450,4,3,0.5625,0.001
450,4,4,0.9333333333333333,0.001
450,4,5,1.0,0.001
450,4,6,1.0,0.001
450,4,7,0.75,0.001
450,4,8,0.9333333333333333,0.001
450,4,9,0.788888888888889,0.001
450,5,0,0.5625,0.001
450,5,1,0.5625,0.001
450,5,2,0.8645833333333334,0.001
450,5,3,0.90625,0.001
450,5,4,0.8,0.001
450,5,5,1.0,0.001
450,5,6,0.7333333333333333,0.001
450,5,7,0.5833333333333334,0.001
450,5,8,0.8222222222222223,0.001
450,5,9,0.9333333333333333,0.001
450,6,0,1.0,0.001
450,6,1,0.75,0.001
450,6,2,0.875,0.001
450,6,3,1.0,0.001
450,6,4,0.8666666666666667,0.001
450,6,5,0.9333333333333333,0.001
450,6,6,0.7333333333333333,0.001
450,6,7,0.9333333333333333,0.001
450,6,8,0.8761904761904762,0.001
450,6,9,0.711111111111111,0.001
450,7,0,0.75,0.001
450,7,1,1.0,0.001
450,7,2,1.0,0.001
450,7,3,0.9375,0.001
450,7,4,0.9333333333333333,0.001
450,7,5,0.8222222222222222,0.001
450,7,6,0.8666666666666667,0.001
450,7,7,0.6666666666666666,0.001
450,7,8,0.8222222222222222,0.001
450,7,9,0.9333333333333333,0.001
450,8,0,0.921875,0.001
450,8,1,0.875,0.001
450,8,2,0.9305555555555556,0.001
450,8,3,0.78125,0.001
450,8,4,0.6,0.001
450,8,5,0.7666666666666667,0.001
450,8,6,0.9333333333333333,0.001
450,8,7,0.7333333333333333,0.001
450,8,8,0.8,0.001
450,8,9,0.9333333333333333,0.001
450,9,0,0.75,0.001
450,9,1,0.625,0.001
450,9,2,0.9375,0.001
450,9,3,0.8125,0.001
450,9,4,0.6,0.001
450,9,5,0.9333333333333333,0.001
450,9,6,1.0,0.001
450,9,7,0.5333333333333333,0.001
450,9,8,1.0,0.001
450,9,9,0.7333333333333333,0.001
452,0,0,1.0,0.001
452,0,1,1.0,0.001
452,0,2,0.26666666666666666,0.001
452,0,3,1.0,0.001
452,0,4,1.0,0.001
452,0,5,1.0,0.001
452,0,6,0.9,0.001
452,0,7,1.0,0.001
452,0,8,1.0,0.001
452,0,9,1.0,0.001
452,1,0,1.0,0.001
452,1,1,1.0,0.001
452,1,2,1.0,0.001
452,1,3,0.9,0.001
452,1,4,1.0,0.001
452,1,5,1.0,0.001
452,1,6,1.0,0.001
452,1,7,1.0,0.001
452,1,8,1.0,0.001
452,1,9,0.3,0.001
452,2,0,1.0,0.001
452,2,1,1.0,0.001
452,2,2,1.0,0.001
452,2,3,1.0,0.001
452,2,4,1.0,0.001
452,2,5,0.8666666666666666,0.001
452,2,6,1.0,0.001
452,2,7,1.0,0.001
452,2,8,1.0,0.001
452,2,9,1.0,0.001
452,3,0,0.38888888888888884,0.001
452,3,1,1.0,0.001
452,3,2,1.0,0.001
452,3,3,1.0,0.001
452,3,4,1.0,0.001
452,3,5,1.0,0.001
452,3,6,1.0,0.001
452,3,7,1.0,0.001
452,3,8,0.9,0.001
452,3,9,0.2,0.001
452,4,0,1.0,0.001
452,4,1,0.7333333333333333,0.001
452,4,2,1.0,0.001
452,4,3,1.0,0.001
452,4,4,1.0,0.001
452,4,5,1.0,0.001
452,4,6,1.0,0.001
452,4,7,0.2,0.001
452,4,8,1.0,0.001
452,4,9,0.9,0.001
452,5,0,1.0,0.001
452,5,1,1.0,0.001
452,5,2,1.0,0.001
452,5,3,1.0,0.001
452,5,4,1.0,0.001
452,5,5,0.3333333333333333,0.001
452,5,6,0.4,0.001
452,5,7,1.0,0.001
452,5,8,1.0,0.001
452,5,9,0.0,0.001
452,6,0,0.4166666666666667,0.001
452,6,1,1.0,0.001
452,6,2,1.0,0.001
452,6,3,1.0,0.001
452,6,4,1.0,0.001
452,6,5,1.0,0.001
452,6,6,1.0,0.001
452,6,7,1.0,0.001
452,6,8,1.0,0.001
452,6,9,1.0,0.001
452,7,0,1.0,0.001
452,7,1,1.0,0.001
452,7,2,1.0,0.001
452,7,3,1.0,0.001
452,7,4,0.9,0.001
452,7,5,0.9,0.001
452,7,6,1.0,0.001
452,7,7,1.0,0.001
452,7,8,1.0,0.001
452,7,9,0.9,0.001
452,8,0,1.0,0.001
452,8,1,1.0,0.001
452,8,2,1.0,0.001
452,8,3,1.0,0.001
452,8,4,0.2,0.001
452,8,5,1.0,0.001
452,8,6,1.0,0.001
452,8,7,0.4666666666666666,0.001
452,8,8,1.0,0.001
452,8,9,0.2,0.001
452,9,0,0.25,0.001
452,9,1,1.0,0.001
452,9,2,0.2,0.001
452,9,3,1.0,0.001
452,9,4,1.0,0.001
452,9,5,0.9,0.001
452,9,6,0.9,0.001
452,9,7,1.0,0.001
452,9,8,0.0,0.001
452,9,9,0.9,0.001
457,0,0,0.6111111111111112,0.001
457,0,1,0.6666666666666666,0.001
457,0,2,0.5555555555555556,0.001
457,0,3,0.25925925925925924,0.001
457,0,4,0.2222222222222222,0.001
457,0,5,0.7777777777777778,0.001
457,0,6,0.2222222222222222,0.001
457,0,7,0.2592592592592593,0.001
457,0,8,0.5,0.001
457,0,9,0.5,0.001
457,1,0,0.5555555555555556,0.001
457,1,1,0.8888888888888888,0.001
457,1,2,0.3888888888888889,0.001
457,1,3,0.19444444444444445,0.001
457,1,4,0.4444444444444444,0.001
457,1,5,0.3888888888888889,0.001
457,1,6,0.4444444444444444,0.001
457,1,7,0.3888888888888889,0.001
457,1,8,0.0,0.001
457,1,9,0.125,0.001
457,2,0,0.6666666666666666,0.1
457,2,1,0.2222222222222222,0.1
457,2,2,0.4444444444444444,0.1
457,2,3,0.4444444444444444,0.1
457,2,4,0.05555555555555555,0.1
457,2,5,0.5833333333333334,0.1
457,2,6,0.7777777777777778,0.1
457,2,7,0.2222222222222222,0.1
457,2,8,0.5625,0.1
457,2,9,0.3333333333333333,0.1
457,3,0,0.3703703703703704,0.1
457,3,1,0.3333333333333333,0.1
457,3,2,0.4444444444444444,0.1
457,3,3,0.14814814814814814,0.1
457,3,4,0.5,0.1
457,3,5,0.3333333333333333,0.1
457,3,6,0.4444444444444444,0.1
457,3,7,0.5185185185185186,0.1
457,3,8,0.5,0.1
457,3,9,0.4375,0.1
457,4,0,0.1111111111111111,0.001
457,4,1,0.2222222222222222,0.001
457,4,2,0.3333333333333333,0.001
457,4,3,0.3333333333333333,0.001
457,4,4,0.3888888888888889,0.001
457,4,5,0.6111111111111112,0.001
457,4,6,0.3333333333333333,0.001
457,4,7,0.6666666666666666,0.001
457,4,8,0.25,0.001
457,4,9,0.25,0.001
457,5,0,0.5555555555555556,0.001
457,5,1,0.5,0.001
457,5,2,0.3888888888888889,0.001
457,5,3,0.5,0.001
457,5,4,0.037037037037037035,0.001
457,5,5,0.4444444444444444,0.001
457,5,6,0.2222222222222222,0.001
457,5,7,0.3333333333333333,0.001
457,5,8,0.375,0.001
457,5,9,0.5,0.001
457,6,0,0.7777777777777778,0.001
457,6,1,0.5925925925925926,0.001
457,6,2,0.4444444444444444,0.001
457,6,3,0.4444444444444444,0.001
457,6,4,0.25925925925925924,0.001
457,6,5,0.3333333333333333,0.001
457,6,6,0.2222222222222222,0.001
457,6,7,0.3333333333333333,0.001
457,6,8,0.3125,0.001
457,6,9,0.625,0.001
457,7,0,0.3333333333333333,0.001
457,7,1,0.3333333333333333,0.001
457,7,2,0.4444444444444444,0.001
457,7,3,0.3333333333333333,0.001
457,7,4,0.037037037037037035,0.001
457,7,5,0.18518518518518517,0.001
457,7,6,0.5,0.001
457,7,7,0.3333333333333333,0.001
457,7,8,0.4166666666666667,0.001
457,7,9,0.375,0.001
457,8,0,0.25925925925925924,0.1
457,8,1,0.1111111111111111,0.1
457,8,2,0.6111111111111112,0.1
457,8,3,0.5555555555555556,0.1
457,8,4,0.16666666666666666,0.1
457,8,5,0.6666666666666666,0.1
457,8,6,0.5555555555555556,0.1
457,8,7,0.3333333333333333,0.1
457,8,8,0.5833333333333334,0.1
457,8,9,0.625,0.1
457,9,0,0.16666666666666666,0.001
457,9,1,0.3888888888888889,0.001
457,9,2,0.5555555555555556,0.001
457,9,3,0.4444444444444444,0.001
457,9,4,0.4444444444444444,0.001
457,9,5,0.14814814814814814,0.001
457,9,6,0.6666666666666666,0.001
457,9,7,0.16666666666666666,0.001
457,9,8,0.375,0.001
457,9,9,0.5,0.001
521,0,0,0.3333333333333333,0.001
521,0,1,0.3333333333333333,0.001
521,0,2,0.2,0.001
521,0,3,0.13333333333333333,0.001
521,0,4,0.1,0.001
521,0,5,0.26666666666666666,0.001
521,0,6,0.2,0.001
521,0,7,0.26666666666666666,0.001
521,0,8,0.2,0.001
521,0,9,0.0,0.001
521,1,0,0.2222222222222222,0.001
521,1,1,0.16666666666666666,0.001
521,1,2,0.6,0.001
521,1,3,0.0,0.001
521,1,4,0.26666666666666666,0.001
521,1,5,0.0,0.001
521,1,6,0.2,0.001
521,1,7,0.5,0.001
521,1,8,0.2,0.001
521,1,9,0.3,0.001
521,2,0,0.3888888888888889,0.001
521,2,1,0.041666666666666664,0.001
521,2,2,0.2,0.001
521,2,3,0.1,0.001
521,2,4,0.0,0.001
521,2,5,0.2,0.001
521,2,6,0.4,0.001
521,2,7,0.0,0.001
521,2,8,0.26666666666666666,0.001
521,2,9,0.6,0.001
521,3,0,0.25,0.001
521,3,1,0.2222222222222222,0.001
521,3,2,0.0,0.001
521,3,3,0.6,0.001
521,3,4,0.05,0.001
521,3,5,0.6666666666666667,0.001
521,3,6,0.1,0.001
521,3,7,0.0,0.001
521,3,8,0.3,0.001
521,3,9,0.2,0.001
521,4,0,0.25,0.001
521,4,1,0.05555555555555555,0.001
521,4,2,0.6,0.001
521,4,3,0.4,0.001
521,4,4,0.25,0.001
521,4,5,0.3,0.001
521,4,6,0.13333333333333333,0.001
521,4,7,0.0,0.001
521,4,8,0.2,0.001
521,4,9,0.0,0.001
521,5,0,0.0,0.001
521,5,1,0.0,0.001
521,5,2,0.1,0.001
521,5,3,0.05,0.001
521,5,4,0.3,0.001
521,5,5,0.2,0.001
521,5,6,0.4,0.001
521,5,7,0.5,0.001
521,5,8,0.26666666666666666,0.001
521,5,9,0.4,0.001
521,6,0,0.3333333333333333,0.001
521,6,1,0.0,0.001
521,6,2,0.0,0.001
521,6,3,0.5,0.001
521,6,4,0.0,0.001
521,6,5,0.0,0.001
521,6,6,0.2,0.001
521,6,7,0.1,0.001
521,6,8,0.06666666666666667,0.001
521,6,9,0.4,0.001
521,7,0,0.0,0.1
521,7,1,0.3333333333333333,0.1
521,7,2,0.0,0.1
521,7,3,0.2,0.1
521,7,4,0.1,0.1
521,7,5,0.4,0.1
521,7,6,0.06666666666666667,0.1
521,7,7,0.4,0.1
521,7,8,0.2333333333333333,0.1
521,7,9,0.13333333333333333,0.1
521,8,0,0.3333333333333333,0.001
521,8,1,0.3888888888888889,0.001
521,8,2,0.06666666666666667,0.001
521,8,3,0.2,0.001
521,8,4,0.3,0.001
521,8,5,0.3,0.001
521,8,6,0.2,0.001
521,8,7,0.2,0.001
521,8,8,0.2,0.001
521,8,9,0.13333333333333333,0.001
521,9,0,0.25,0.001
521,9,1,0.041666666666666664,0.001
521,9,2,0.4,0.001
521,9,3,0.4,0.001
521,9,4,0.0,0.001
521,9,5,0.3,0.001
521,9,6,0.0,0.001
521,9,7,0.0,0.001
521,9,8,0.6,0.001
521,9,9,0.1,0.001
